,Name,Average User Rating,User Rating Count,Price,In-app Purchases,categories,categoryCount
0,Sudoku,4.0,3553.0,2.99,0.0,sudoku,11
1,Sudoku,4.0,3553.0,2.99,0.0,notes,6
2,Sudoku,4.0,3553.0,2.99,0.0,solving,5
3,Sudoku,4.0,3553.0,2.99,0.0,puzzles,5
4,Reversi,3.5,284.0,1.99,0.0,game,6
5,Reversi,3.5,284.0,1.99,0.0,reversi,3
6,Reversi,3.5,284.0,1.99,0.0,play,3
7,Reversi,3.5,284.0,1.99,0.0,one,3
8,Morocco,3.0,8376.0,0.0,0.0,play,4
9,Morocco,3.0,8376.0,0.0,0.0,game,3
10,Morocco,3.0,8376.0,0.0,0.0,option,2
11,Morocco,3.0,8376.0,0.0,0.0,iphone,2
12,Sudoku (Free),3.5,190394.0,0.0,0.0,sudoku,8
13,Sudoku (Free),3.5,190394.0,0.0,0.0,notes,6
14,Sudoku (Free),3.5,190394.0,0.0,0.0,puzzles,5
15,Sudoku (Free),3.5,190394.0,0.0,0.0,solving,4
16,Senet Deluxe,3.5,28.0,2.99,0.0,game,9
17,Senet Deluxe,3.5,28.0,2.99,0.0,senet,4
18,Senet Deluxe,3.5,28.0,2.99,0.0,side,3
19,Senet Deluxe,3.5,28.0,2.99,0.0,player,3
20,Sudoku - Classic number puzzle,3.0,47.0,0.0,1.99,sudoku,6
21,Sudoku - Classic number puzzle,3.0,47.0,0.0,1.99,puzzle,5
22,Sudoku - Classic number puzzle,3.0,47.0,0.0,1.99,numbers,5
23,Sudoku - Classic number puzzle,3.0,47.0,0.0,1.99,choose,4
24,Gravitation,2.5,35.0,0.0,0.0,new,3
25,Gravitation,2.5,35.0,0.0,0.0,balls,3
26,Gravitation,2.5,35.0,0.0,0.0,gravitation,2
27,Gravitation,2.5,35.0,0.0,0.0,fall,2
28,Colony,2.5,125.0,0.99,0.0,hexagons,5
29,Colony,2.5,125.0,0.99,0.0,pieces,3
30,Colony,2.5,125.0,0.99,0.0,levels,3
31,Colony,2.5,125.0,0.99,0.0,game,3
32,Carte,2.5,44.0,0.0,0.0,la,4
33,Carte,2.5,44.0,0.0,0.0,carte,4
34,Carte,2.5,44.0,0.0,0.0,cartes,3
35,Carte,2.5,44.0,0.0,0.0,une,2
36,"""Barrels O' Fun""",2.5,184.0,0.0,0.0,barrels,3
37,"""Barrels O' Fun""",2.5,184.0,0.0,0.0,o2019,2
38,"""Barrels O' Fun""",2.5,184.0,0.0,0.0,get,2
39,"""Barrels O' Fun""",2.5,184.0,0.0,0.0,fun,2
40,Quaddraxx,0.0,0.0,0.0,0.0,rotate,3
41,Quaddraxx,0.0,0.0,0.0,0.0,dice,3
42,Quaddraxx,0.0,0.0,0.0,0.0,2013,3
43,Quaddraxx,0.0,0.0,0.0,0.0,touch,2
44,Lumen Lite,3.5,5072.0,0.0,0.0,lumen,4
45,Lumen Lite,3.5,5072.0,0.0,0.0,version,2
46,Lumen Lite,3.5,5072.0,0.0,0.0,puzzles,2
47,Lumen Lite,3.5,5072.0,0.0,0.0,full,2
48,BubblePop,3.0,526.0,0.0,0.0,pop,4
49,BubblePop,3.0,526.0,0.0,0.0,time,3
50,BubblePop,3.0,526.0,0.0,0.0,you2019ll,2
51,BubblePop,3.0,526.0,0.0,0.0,popping,2
52,Marple,3.5,989.0,0.99,0.0,two,5
53,Marple,3.5,989.0,0.99,0.0,tiles,5
54,Marple,3.5,989.0,0.99,0.0,clue,5
55,Marple,3.5,989.0,0.99,0.0,tells,4
56,Tetravex Lite,2.5,2358.0,0.0,0.0,tetravex,5
57,Tetravex Lite,2.5,2358.0,0.0,0.0,game,4
58,Tetravex Lite,2.5,2358.0,0.0,0.0,easy,4
59,Tetravex Lite,2.5,2358.0,0.0,0.0,medium,3
60,Awele/Oware - Mancala HD,3.0,112.0,0.0,0.99,game,4
61,Awele/Oware - Mancala HD,3.0,112.0,0.0,0.99,seeds,3
62,Awele/Oware - Mancala HD,3.0,112.0,0.0,0.99,opponent,3
63,Awele/Oware - Mancala HD,3.0,112.0,0.0,0.99,aweleoware,3
64,Awele/Oware - Mancala HD,3.0,112.0,0.0,0.99,game,4
65,Awele/Oware - Mancala HD,3.0,112.0,0.0,0.99,seeds,3
66,Awele/Oware - Mancala HD,3.0,112.0,0.0,0.99,opponent,3
67,Awele/Oware - Mancala HD,3.0,112.0,0.0,0.99,aweleoware,3
68,Chess Game,3.0,504.0,0.0,0.0,email,4
69,Chess Game,3.0,504.0,0.0,0.0,play,3
70,Chess Game,3.0,504.0,0.0,0.0,one,3
71,Chess Game,3.0,504.0,0.0,0.0,games,3
72,Catcha Mouse,3.5,95971.0,0.0,14.93,mouse,3
73,Catcha Mouse,3.5,95971.0,0.0,14.93,games,2
74,Catcha Mouse,3.5,95971.0,0.0,14.93,free,2
75,Catcha Mouse,3.5,95971.0,0.0,14.93,challenging,2
76,"Cool Sudoku, Jigsaw, Killer",3.5,357.0,0.0,2.9699999999999998,puzzles,7
77,"Cool Sudoku, Jigsaw, Killer",3.5,357.0,0.0,2.9699999999999998,sudoku,6
78,"Cool Sudoku, Jigsaw, Killer",3.5,357.0,0.0,2.9699999999999998,daily,4
79,"Cool Sudoku, Jigsaw, Killer",3.5,357.0,0.0,2.9699999999999998,pencil,3
80,Mind the Corners,3.0,7.0,0.99,0.0,players,4
81,Mind the Corners,3.0,7.0,0.99,0.0,piece,4
82,Mind the Corners,3.0,7.0,0.99,0.0,squares,2
83,Mind the Corners,3.0,7.0,0.99,0.0,pieces,2
84,Ane Rouge,0.0,0.0,0.0,0.0,best,4
85,Ane Rouge,0.0,0.0,0.0,0.0,net,3
86,Ane Rouge,0.0,0.0,0.0,0.0,game,3
87,Ane Rouge,0.0,0.0,0.0,0.0,square,2
88,Neiscat,0.0,0.0,0.99,0.0,game,6
89,Neiscat,0.0,0.0,0.99,0.0,play,4
90,Neiscat,0.0,0.0,0.99,0.0,series,3
91,Neiscat,0.0,0.0,0.99,0.0,number,3
92,Boomshine,4.0,637.0,0.99,0.0,level,2
93,Boomshine,4.0,637.0,0.99,0.0,game,2
94,Boomshine,4.0,637.0,0.99,0.0,version,1
95,Boomshine,4.0,637.0,0.99,0.0,try,1
96,Gaia Lite,3.5,1563.0,0.0,0.0,game,8
97,Gaia Lite,3.5,1563.0,0.0,0.0,full,6
98,Gaia Lite,3.5,1563.0,0.0,0.0,puzzle,4
99,Gaia Lite,3.5,1563.0,0.0,0.0,levels,4
100,Fieldrunners,4.0,41869.0,2.99,3.96,game,6
101,Fieldrunners,4.0,41869.0,2.99,3.96,fieldrunners,4
102,Fieldrunners,4.0,41869.0,2.99,3.96,weapons,3
103,Fieldrunners,4.0,41869.0,2.99,3.96,support,3
104,Lux Touch 3 - World Domination,3.5,72428.0,0.0,0.0,game,5
105,Lux Touch 3 - World Domination,3.5,72428.0,0.0,0.0,risk,3
106,Lux Touch 3 - World Domination,3.5,72428.0,0.0,0.0,lux,3
107,Lux Touch 3 - World Domination,3.5,72428.0,0.0,0.0,world,2
108,"""Don't Square""",2.5,190.0,0.99,0.0,square,2
109,"""Don't Square""",2.5,190.0,0.99,0.0,game,2
110,"""Don't Square""",2.5,190.0,0.99,0.0,difficulty,2
111,"""Don't Square""",2.5,190.0,0.99,0.0,win,1
112,Smart Rummy,2.5,69.0,2.99,0.0,rummy,15
113,Smart Rummy,2.5,69.0,2.99,0.0,smart,7
114,Smart Rummy,2.5,69.0,2.99,0.0,gin,7
115,Smart Rummy,2.5,69.0,2.99,0.0,playing,6
116,Expert Sudoku,4.0,523.0,2.99,0.0,sudoku,12
117,Expert Sudoku,4.0,523.0,2.99,0.0,notes,6
118,Expert Sudoku,4.0,523.0,2.99,0.0,puzzles,5
119,Expert Sudoku,4.0,523.0,2.99,0.0,one,4
120,Edgewise,3.5,23.0,0.0,2.98,cards,5
121,Edgewise,3.5,23.0,0.0,2.98,play,3
122,Edgewise,3.5,23.0,0.0,2.98,game,3
123,Edgewise,3.5,23.0,0.0,2.98,face,3
124,Chess Genius,4.0,156.0,5.99,0.0,chessgenius,4
125,Chess Genius,4.0,156.0,5.99,0.0,chess,3
126,Chess Genius,4.0,156.0,5.99,0.0,winning,2
127,Chess Genius,4.0,156.0,5.99,0.0,take,2
128,Chess - tChess Pro,4.0,3062.0,7.99,0.0,chess,9
129,Chess - tChess Pro,4.0,3062.0,7.99,0.0,pro,4
130,Chess - tChess Pro,4.0,3062.0,7.99,0.0,games,4
131,Chess - tChess Pro,4.0,3062.0,7.99,0.0,play,3
132,Toobz,3.5,2425.0,0.99,0.0,toobz,5
133,Toobz,3.5,2425.0,0.99,0.0,game,5
134,Toobz,3.5,2425.0,0.99,0.0,water,4
135,Toobz,3.5,2425.0,0.99,0.0,youll,2
136,Color Sudoku,3.5,518.0,2.99,0.0,sudoku,10
137,Color Sudoku,3.5,518.0,2.99,0.0,notes,6
138,Color Sudoku,3.5,518.0,2.99,0.0,color,4
139,Color Sudoku,3.5,518.0,2.99,0.0,square,3
140,Chess - tChess Lite,3.5,5488.0,0.99,0.0,game,6
141,Chess - tChess Lite,3.5,5488.0,0.99,0.0,chess,6
142,Chess - tChess Lite,3.5,5488.0,0.99,0.0,tchess,5
143,Chess - tChess Lite,3.5,5488.0,0.99,0.0,move,4
144,Checkers Online Lite,2.5,3521.0,0.0,0.0,online,16
145,Checkers Online Lite,2.5,3521.0,0.0,0.0,adrenaline,5
146,Checkers Online Lite,2.5,3521.0,0.0,0.0,version,3
147,Checkers Online Lite,2.5,3521.0,0.0,0.0,pool,3
148,TapDefense,3.5,273687.0,0.0,5.970000000000001,game,4
149,TapDefense,3.5,273687.0,0.0,5.970000000000001,tower,3
150,TapDefense,3.5,273687.0,0.0,5.970000000000001,top,3
151,TapDefense,3.5,273687.0,0.0,5.970000000000001,free,3
152,Chinese Chess (Xiangqi),3.0,67.0,0.99,0.0,pieces,6
153,Chinese Chess (Xiangqi),3.0,67.0,0.99,0.0,chinese,4
154,Chinese Chess (Xiangqi),3.0,67.0,0.99,0.0,xiangqi,3
155,Chinese Chess (Xiangqi),3.0,67.0,0.99,0.0,moves,3
156,Warfare Incorporated,3.5,5931.0,0.0,0.0,game,10
157,Warfare Incorporated,3.5,5931.0,0.0,0.0,strategy,6
158,Warfare Incorporated,3.5,5931.0,0.0,0.0,multiplayer,5
159,Warfare Incorporated,3.5,5931.0,0.0,0.0,single,4
160,Strategery,4.0,2798.0,1.99,0.0,game,6
161,Strategery,4.0,2798.0,1.99,0.0,strategy,3
162,Strategery,4.0,2798.0,1.99,0.0,strategery,3
163,Strategery,4.0,2798.0,1.99,0.0,play,3
164,5x5 Shogi (MiniShogi) K55,4.0,16.0,2.99,0.0,shogi,5
165,5x5 Shogi (MiniShogi) K55,4.0,16.0,2.99,0.0,computer,5
166,5x5 Shogi (MiniShogi) K55,4.0,16.0,2.99,0.0,vs,3
167,5x5 Shogi (MiniShogi) K55,4.0,16.0,2.99,0.0,moves,3
168,Deep Green Chess,4.0,483.0,7.99,0.0,engine,5
169,Deep Green Chess,4.0,483.0,7.99,0.0,board,5
170,Deep Green Chess,4.0,483.0,7.99,0.0,optional,4
171,Deep Green Chess,4.0,483.0,7.99,0.0,chess,3
172,Jewel Lines,3.0,75.0,2.99,0.0,time,4
173,Jewel Lines,3.0,75.0,2.99,0.0,one,2
174,Jewel Lines,3.0,75.0,2.99,0.0,new,2
175,Jewel Lines,3.0,75.0,2.99,0.0,line,2
176,Lux DLX 3 - Map Conquest Game,4.0,5629.0,4.99,0.0,mini,12
177,Lux DLX 3 - Map Conquest Game,4.0,5629.0,4.99,0.0,hd,7
178,Lux DLX 3 - Map Conquest Game,4.0,5629.0,4.99,0.0,game,6
179,Lux DLX 3 - Map Conquest Game,4.0,5629.0,4.99,0.0,war,4
180,ChartFight SP,3.0,2482.0,0.99,0.0,computer,3
181,ChartFight SP,3.0,2482.0,0.99,0.0,ships,2
182,ChartFight SP,3.0,2482.0,0.99,0.0,yourstry,1
183,ChartFight SP,3.0,2482.0,0.99,0.0,way,1
184,Robo Logic,3.5,77.0,0.99,0.0,robologic,2
185,Robo Logic,3.5,77.0,0.99,0.0,memory,2
186,Robo Logic,3.5,77.0,0.99,0.0,levels,2
187,Robo Logic,3.5,77.0,0.99,0.0,level,2
188,RoboLogic Lite,3.0,1461.0,0.0,0.0,logic,3
189,RoboLogic Lite,3.0,1461.0,0.0,0.0,version,2
190,RoboLogic Lite,3.0,1461.0,0.0,0.0,memory,2
191,RoboLogic Lite,3.0,1461.0,0.0,0.0,levels,2
192,Kakinoki Shogi (Japanese Chess),4.0,75.0,4.99,0.0,game,4
193,Kakinoki Shogi (Japanese Chess),4.0,75.0,4.99,0.0,computer,4
194,Kakinoki Shogi (Japanese Chess),4.0,75.0,4.99,0.0,vs,3
195,Kakinoki Shogi (Japanese Chess),4.0,75.0,4.99,0.0,show,3
196,Kings Corners Free,2.5,1741.0,0.0,0.0,play,5
197,Kings Corners Free,2.5,1741.0,0.0,0.0,free,5
198,Kings Corners Free,2.5,1741.0,0.0,0.0,kings,4
199,Kings Corners Free,2.5,1741.0,0.0,0.0,game,4
200,Flip Ninja,2.5,6.0,0.0,0.0,state,4
201,Flip Ninja,2.5,6.0,0.0,0.0,ninja,4
202,Flip Ninja,2.5,6.0,0.0,0.0,tile,3
203,Flip Ninja,2.5,6.0,0.0,0.0,grid,3
204,Gun Runner Wars,3.0,740.0,0.99,0.0,day,4
205,Gun Runner Wars,3.0,740.0,0.99,0.0,trading,3
206,Gun Runner Wars,3.0,740.0,0.99,0.0,need,3
207,Gun Runner Wars,3.0,740.0,0.99,0.0,interest,3
208,Word Zapper,3.0,89.0,0.99,0.0,words,8
209,Word Zapper,3.0,89.0,0.99,0.0,play,8
210,Word Zapper,3.0,89.0,0.99,0.0,word,7
211,Word Zapper,3.0,89.0,0.99,0.0,game,7
212,Antivirus,3.0,187.0,0.0,1.99,antivirus,7
213,Antivirus,3.0,187.0,0.0,1.99,new,4
214,Antivirus,3.0,187.0,0.0,1.99,internet,4
215,Antivirus,3.0,187.0,0.0,1.99,free,4
216,Arcs,4.0,413.0,2.99,0.0,game,21
217,Arcs,4.0,413.0,2.99,0.0,love,9
218,Arcs,4.0,413.0,2.99,0.0,puzzle,8
219,Arcs,4.0,413.0,2.99,0.0,levels,7
220,Shogi Kifu,0.0,0.0,3.99,0.0,game,3
221,Shogi Kifu,0.0,0.0,3.99,0.0,record,2
222,Shogi Kifu,0.0,0.0,3.99,0.0,load,2
223,Shogi Kifu,0.0,0.0,3.99,0.0,games,2
224,Shogi Kifu,0.0,0.0,3.99,0.0,game,3
225,Shogi Kifu,0.0,0.0,3.99,0.0,record,2
226,Shogi Kifu,0.0,0.0,3.99,0.0,load,2
227,Shogi Kifu,0.0,0.0,3.99,0.0,games,2
228,Strategery Lite,3.5,9121.0,0.0,0.0,game,9
229,Strategery Lite,3.5,9121.0,0.0,0.0,version,5
230,Strategery Lite,3.5,9121.0,0.0,0.0,strategery,5
231,Strategery Lite,3.5,9121.0,0.0,0.0,play,5
232,Wedding Dash Deluxe,4.5,17056.0,0.99,13.910000000000002,wedding,6
233,Wedding Dash Deluxe,4.5,17056.0,0.99,13.910000000000002,dash,6
234,Wedding Dash Deluxe,4.5,17056.0,0.99,13.910000000000002,weddings,4
235,Wedding Dash Deluxe,4.5,17056.0,0.99,13.910000000000002,including,3
236,Agency Wars Lite,2.5,17045.0,0.0,0.0,missions,6
237,Agency Wars Lite,2.5,17045.0,0.0,0.0,world,5
238,Agency Wars Lite,2.5,17045.0,0.0,0.0,spy,5
239,Agency Wars Lite,2.5,17045.0,0.0,0.0,players,5
240,Touch Physics Lite,3.5,42210.0,0.0,0.0,physics,9
241,Touch Physics Lite,3.5,42210.0,0.0,0.0,iphone,7
242,Touch Physics Lite,3.5,42210.0,0.0,0.0,game,6
243,Touch Physics Lite,3.5,42210.0,0.0,0.0,touch,5
244,FIREWALL: Defender FREE,2.5,1156.0,0.0,0.0,mode,3
245,FIREWALL: Defender FREE,2.5,1156.0,0.0,0.0,vital,2
246,FIREWALL: Defender FREE,2.5,1156.0,0.0,0.0,virus,2
247,FIREWALL: Defender FREE,2.5,1156.0,0.0,0.0,new,2
248,PocketSports Football Lite,2.5,20234.0,0.0,0.0,hit,13
249,PocketSports Football Lite,2.5,20234.0,0.0,0.0,game,8
250,PocketSports Football Lite,2.5,20234.0,0.0,0.0,tilt,6
251,PocketSports Football Lite,2.5,20234.0,0.0,0.0,run,6
252,BallSnare,3.5,7.0,0.99,0.0,website,1
253,BallSnare,3.5,7.0,0.99,0.0,wall,1
254,BallSnare,3.5,7.0,0.99,0.0,version,1
255,BallSnare,3.5,7.0,0.99,0.0,three,1
256,Wordology,3.5,125.0,2.99,0.0,word,7
257,Wordology,3.5,125.0,2.99,0.0,game,7
258,Wordology,3.5,125.0,2.99,0.0,wordologist,2
259,Wordology,3.5,125.0,2.99,0.0,tiles,2
260,Omar Sharif Bridge,2.5,359.0,5.99,0.0,bridge,9
261,Omar Sharif Bridge,2.5,359.0,5.99,0.0,card,5
262,Omar Sharif Bridge,2.5,359.0,5.99,0.0,rubber,4
263,Omar Sharif Bridge,2.5,359.0,5.99,0.0,points,4
264,PahJong Hurricane,3.0,6.0,0.99,0.0,symbols,4
265,PahJong Hurricane,3.0,6.0,0.99,0.0,three,2
266,PahJong Hurricane,3.0,6.0,0.99,0.0,level,2
267,PahJong Hurricane,3.0,6.0,0.99,0.0,get,2
268,Wedding Dash,4.0,101209.0,0.0,17.91,dash,8
269,Wedding Dash,4.0,101209.0,0.0,17.91,wedding,6
270,Wedding Dash,4.0,101209.0,0.0,17.91,weddings,4
271,Wedding Dash,4.0,101209.0,0.0,17.91,including,3
272,PahJong Tsunami,0.0,0.0,0.99,0.0,level,2
273,PahJong Tsunami,0.0,0.0,0.99,0.0,board,2
274,PahJong Tsunami,0.0,0.0,0.99,0.0,zodiac,1
275,PahJong Tsunami,0.0,0.0,0.99,0.0,waves,1
276,Slay,3.0,4885.0,3.99,27.899999999999988,strategy,5
277,Slay,3.0,4885.0,3.99,27.899999999999988,stronger,3
278,Slay,3.0,4885.0,3.99,27.899999999999988,game,3
279,Slay,3.0,4885.0,3.99,27.899999999999988,territories,2
280,Paintball II,2.0,84.0,2.99,0.0,balls,11
281,Paintball II,2.0,84.0,2.99,0.0,paintball,8
282,Paintball II,2.0,84.0,2.99,0.0,paint,8
283,Paintball II,2.0,84.0,2.99,0.0,game,8
284,Psarakia (Ice Fishing),3.5,13.0,2.99,0.0,fish,16
285,Psarakia (Ice Fishing),3.5,13.0,2.99,0.0,pairs,8
286,Psarakia (Ice Fishing),3.5,13.0,2.99,0.0,ice,6
287,Psarakia (Ice Fishing),3.5,13.0,2.99,0.0,iced,5
288,Shogi Demon,3.5,27.0,2.99,0.0,king,4
289,Shogi Demon,3.5,27.0,2.99,0.0,possible,3
290,Shogi Demon,3.5,27.0,2.99,0.0,pieces,3
291,Shogi Demon,3.5,27.0,2.99,0.0,turned,2
292,Tiki Towers LITE,3.5,29495.0,0.0,0.0,towers,7
293,Tiki Towers LITE,3.5,29495.0,0.0,0.0,tiki,5
294,Tiki Towers LITE,3.5,29495.0,0.0,0.0,game,5
295,Tiki Towers LITE,3.5,29495.0,0.0,0.0,puzzle,4
296,Gun Runner +,2.5,5462.0,0.0,2.9699999999999998,trading,3
297,Gun Runner +,2.5,5462.0,0.0,2.9699999999999998,runner,3
298,Gun Runner +,2.5,5462.0,0.0,2.9699999999999998,high,3
299,Gun Runner +,2.5,5462.0,0.0,2.9699999999999998,gun,3
300,Polycubes,3.5,19.0,0.0,0.0,layers,2
301,Polycubes,3.5,19.0,0.0,0.0,game,2
302,Polycubes,3.5,19.0,0.0,0.0,falling,2
303,Polycubes,3.5,19.0,0.0,0.0,create,2
304,Port Defender\xae - 2D Field Defense,3.5,860.0,0.0,4.96,please,5
305,Port Defender\xae - 2D Field Defense,3.5,860.0,0.0,4.96,slow,2
306,Port Defender\xae - 2D Field Defense,3.5,860.0,0.0,4.96,leave,2
307,Port Defender\xae - 2D Field Defense,3.5,860.0,0.0,4.96,gas,2
308,"""Sally's Spa""",4.5,35199.0,2.99,0.0,25a0,50
309,"""Sally's Spa""",4.5,35199.0,2.99,0.0,spa,14
310,"""Sally's Spa""",4.5,35199.0,2.99,0.0,game,8
311,"""Sally's Spa""",4.5,35199.0,2.99,0.0,2013,8
312,Port Defender\xae Lite - 2D Field Defense,3.0,5013.0,0.0,0.0,please,5
313,Port Defender\xae Lite - 2D Field Defense,3.0,5013.0,0.0,0.0,slow,2
314,Port Defender\xae Lite - 2D Field Defense,3.0,5013.0,0.0,0.0,leave,2
315,Port Defender\xae Lite - 2D Field Defense,3.0,5013.0,0.0,0.0,gas,2
316,"""Tap 'n' Pop Classic: Balloon Group Remove""",3.5,1119.0,2.99,0.0,balloons,9
317,"""Tap 'n' Pop Classic: Balloon Group Remove""",3.5,1119.0,2.99,0.0,pop,6
318,"""Tap 'n' Pop Classic: Balloon Group Remove""",3.5,1119.0,2.99,0.0,use,4
319,"""Tap 'n' Pop Classic: Balloon Group Remove""",3.5,1119.0,2.99,0.0,tap,3
320,Conquest (+ all maps),3.5,2606.0,4.99,0.0,game,6
321,Conquest (+ all maps),3.5,2606.0,4.99,0.0,risk,3
322,Conquest (+ all maps),3.5,2606.0,4.99,0.0,play,3
323,Conquest (+ all maps),3.5,2606.0,4.99,0.0,games,3
324,Shredder Chess,4.5,863.0,3.99,0.0,shredder,9
325,Shredder Chess,4.5,863.0,3.99,0.0,chess,9
326,Shredder Chess,4.5,863.0,3.99,0.0,strength,7
327,Shredder Chess,4.5,863.0,3.99,0.0,playing,7
328,Wordology Lite,3.0,1926.0,0.0,0.0,word,7
329,Wordology Lite,3.0,1926.0,0.0,0.0,game,7
330,Wordology Lite,3.0,1926.0,0.0,0.0,wordology,2
331,Wordology Lite,3.0,1926.0,0.0,0.0,version,2
332,"Gomoku Free (\u4e94\u5b50\u68cb, \u4e94\u76ee\u4e26\u3079, \uc624\ubaa9)",2.5,1848.0,0.0,0.0,game,3
333,"Gomoku Free (\u4e94\u5b50\u68cb, \u4e94\u76ee\u4e26\u3079, \uc624\ubaa9)",2.5,1848.0,0.0,0.0,row,2
334,"Gomoku Free (\u4e94\u5b50\u68cb, \u4e94\u76ee\u4e26\u3079, \uc624\ubaa9)",2.5,1848.0,0.0,0.0,player,2
335,"Gomoku Free (\u4e94\u5b50\u68cb, \u4e94\u76ee\u4e26\u3079, \uc624\ubaa9)",2.5,1848.0,0.0,0.0,connect,2
336,"""Tap 'n' Pop Classic (Lite): Balloon Group Remove""",3.0,24821.0,0.0,0.0,balloons,9
337,"""Tap 'n' Pop Classic (Lite): Balloon Group Remove""",3.0,24821.0,0.0,0.0,pop,5
338,"""Tap 'n' Pop Classic (Lite): Balloon Group Remove""",3.0,24821.0,0.0,0.0,use,4
339,"""Tap 'n' Pop Classic (Lite): Balloon Group Remove""",3.0,24821.0,0.0,0.0,tap,3
340,Tournament Reversi Free,3.5,2503.0,0.0,0.0,player,4
341,Tournament Reversi Free,3.5,2503.0,0.0,0.0,play,4
342,Tournament Reversi Free,3.5,2503.0,0.0,0.0,two,2
343,Tournament Reversi Free,3.5,2503.0,0.0,0.0,single,2
344,Bloons,4.0,16693.0,0.99,0.0,bloons,9
345,Bloons,4.0,16693.0,0.99,0.0,levels,5
346,Bloons,4.0,16693.0,0.99,0.0,level,4
347,Bloons,4.0,16693.0,0.99,0.0,iphone,4
348,Chess \u2219,3.5,191081.0,0.0,0.0,chess,7
349,Chess \u2219,3.5,191081.0,0.0,0.0,free,5
350,Chess \u2219,3.5,191081.0,0.0,0.0,player,4
351,Chess \u2219,3.5,191081.0,0.0,0.0,iphone,2
352,Chess Premium,4.0,2767.0,1.99,0.0,chess,5
353,Chess Premium,4.0,2767.0,1.99,0.0,premium,4
354,Chess Premium,4.0,2767.0,1.99,0.0,player,3
355,Chess Premium,4.0,2767.0,1.99,0.0,iphone,3
356,UniWar: Multiplayer Strategy,3.5,14073.0,0.0,267.90000000000003,subscription,10
357,UniWar: Multiplayer Strategy,3.5,14073.0,0.0,267.90000000000003,free,7
358,UniWar: Multiplayer Strategy,3.5,14073.0,0.0,267.90000000000003,trial,5
359,UniWar: Multiplayer Strategy,3.5,14073.0,0.0,267.90000000000003,period,4
360,Pocket Tanks Deluxe,4.5,5543.0,4.99,9.9,game,5
361,Pocket Tanks Deluxe,4.5,5543.0,4.99,9.9,artillery,5
362,Pocket Tanks Deluxe,4.5,5543.0,4.99,9.9,weapons,4
363,Pocket Tanks Deluxe,4.5,5543.0,4.99,9.9,tanks,3
364,Castle Smasher,3.0,12659.0,0.99,0.0,game,7
365,Castle Smasher,3.0,12659.0,0.99,0.0,new,5
366,Castle Smasher,3.0,12659.0,0.99,0.0,support,4
367,Castle Smasher,3.0,12659.0,0.99,0.0,games,3
368,Pocket Tanks,4.0,90386.0,0.0,13.900000000000002,weapons,5
369,Pocket Tanks,4.0,90386.0,0.0,13.900000000000002,tanks,5
370,Pocket Tanks,4.0,90386.0,0.0,13.900000000000002,game,5
371,Pocket Tanks,4.0,90386.0,0.0,13.900000000000002,artillery,5
372,Inverti,3.0,40.0,0.0,0.0,white,3
373,Inverti,3.0,40.0,0.0,0.0,chip,3
374,Inverti,3.0,40.0,0.0,0.0,ios,2
375,Inverti,3.0,40.0,0.0,0.0,inverti,2
376,Crystal Mine,2.0,353.0,0.0,0.0,levels,5
377,Crystal Mine,2.0,353.0,0.0,0.0,mine,3
378,Crystal Mine,2.0,353.0,0.0,0.0,gems,3
379,Crystal Mine,2.0,353.0,0.0,0.0,game,3
380,Nerve,2.5,47.0,0.0,0.0,strategy,2
381,Nerve,2.5,47.0,0.0,0.0,nerve,2
382,Nerve,2.5,47.0,0.0,0.0,game,2
383,Nerve,2.5,47.0,0.0,0.0,smarter,1
384,Pebbles,3.0,866.0,0.0,0.0,pebbles,6
385,Pebbles,3.0,866.0,0.0,0.0,game,6
386,Pebbles,3.0,866.0,0.0,0.0,well,4
387,Pebbles,3.0,866.0,0.0,0.0,stone,4
388,AirTycoon - Airline Management,3.5,3416.0,0.0,0.0,tycoon,11
389,AirTycoon - Airline Management,3.5,3416.0,0.0,0.0,game,10
390,AirTycoon - Airline Management,3.5,3416.0,0.0,0.0,simulation,6
391,AirTycoon - Airline Management,3.5,3416.0,0.0,0.0,version,5
392,Jungle Crash Land,3.5,67670.0,0.99,0.0,game,6
393,Jungle Crash Land,3.5,67670.0,0.99,0.0,support,3
394,Jungle Crash Land,3.5,67670.0,0.99,0.0,games,3
395,Jungle Crash Land,3.5,67670.0,0.99,0.0,donut,3
396,PortOfCallL,2.5,634.0,0.0,1.98,ships,7
397,PortOfCallL,2.5,634.0,0.0,1.98,ports,4
398,PortOfCallL,2.5,634.0,0.0,1.98,game,4
399,PortOfCallL,2.5,634.0,0.0,1.98,call,4
400,"""Swap 'n Drop""",3.0,282.0,2.99,0.0,tiles,4
401,"""Swap 'n Drop""",3.0,282.0,2.99,0.0,swap,3
402,"""Swap 'n Drop""",3.0,282.0,2.99,0.0,moves,2
403,"""Swap 'n Drop""",3.0,282.0,2.99,0.0,get,2
404,Boxed In,3.5,93235.0,0.99,16.900000000000002,play,3
405,Boxed In,3.5,93235.0,0.99,16.900000000000002,level,3
406,Boxed In,3.5,93235.0,0.99,16.900000000000002,game,3
407,Boxed In,3.5,93235.0,0.99,16.900000000000002,puzzle,2
408,SmartGo Player,4.0,569.0,2.99,0.0,game,7
409,SmartGo Player,4.0,569.0,2.99,0.0,go,6
410,SmartGo Player,4.0,569.0,2.99,0.0,board,4
411,SmartGo Player,4.0,569.0,2.99,0.0,play,3
